filename,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Image_1.jpg,0.05383300781217143,0.03454589843728915,0.02893066406232342,0.026672363281087203,0.026428222656088695,0.029296874999821185,0.04302978515598736,0.07006835937457233,0.10321044921812005,0.07086181640581748,0.04364013671848364,0.03314208984354772,0.025939941406091675,0.028137207031078262,0.029357910156070813,0.030273437499815224,0.0551147460934136,0.2675170898421172
Image_103.jpg,0.07769775390577577,0.055175781249663235,0.028503417968576028,0.018371582031137867,0.014526367187411338,0.014160156249913573,0.017700195312391965,0.02368164062485546,0.036071777343529836,0.034912109374786914,0.020690917968623712,0.02416992187485248,0.017822265624891222,0.02026367187487632,0.03424072265604101,0.05029296874969304,0.09271240234318412,0.41900634765369255
Image_118.jpg,0.06518554687460214,0.04681396484346427,0.02966308593731895,0.020812988281122966,0.01904296874988377,0.023010253906109557,0.02801513671857901,0.043090820312236995,0.05303955078092627,0.04833984374970496,0.028564453124825657,0.026306152343589437,0.017272949218644574,0.02410888671860285,0.033386230468546226,0.042785644530988855,0.07702636718702986,0.3735351562477201
Image_108.jpg,0.07092285156206712,0.04095458984350003,0.03686523437477499,0.03521728515603505,0.030761718749812244,0.03350830078104548,0.037475585937271266,0.04705810546846278,0.04962158203094713,0.04638671874971688,0.030883789062311498,0.027893066406079754,0.027648925781081243,0.030944824218561127,0.036010742187280204,0.03753662109352089,0.07025146484332122,0.3100585937481075
Image_112.jpg,0.059631347655886034,0.03729248046852238,0.03521728515603505,0.03375244140604399,0.03320312499979734,0.03698730468727424,0.04229736328099184,0.05566406249966025,0.06951904296832569,0.062072753905871136,0.04016113281225488,0.032409667968552186,0.028076171874828637,0.025878906249842046,0.027099609374834598,0.035034179687286164,0.06335449218711331,0.28234863281077666
Image_107.jpg,0.06146240234337486,0.0419921874997437,0.03234863281230256,0.025695800781093164,0.024841308593598378,0.028625488281075282,0.035644531249782445,0.05505371093716398,0.08813476562446207,0.060791015624628957,0.03857421874976456,0.029846191406067833,0.025268554687345773,0.02459716796859987,0.02990722656231746,0.03515624999978542,0.05676269531215355,0.3052978515606366
Image_110.jpg,0.05468749999966621,0.03979492187475711,0.03570556640603207,0.029235839843571556,0.026367187499839066,0.03454589843728915,0.04302978515598736,0.06390380859335996,0.08929443359320499,0.06103515624962747,0.03796386718726828,0.028564453124825657,0.02655029296858795,0.027587890624831617,0.029724121093568576,0.035095214843535796,0.05773925781214759,0.27917480468579603
Image_1000.jpg,0.044494628905978426,0.030517578124813736,0.026306152343589437,0.02319335937485844,0.02191162109361626,0.029235839843571556,0.03723144531227276,0.08331298828074149,0.1148681640617989,0.0859985351557251,0.05029296874969304,0.03649902343727723,0.022338867187363654,0.024902343749848007,0.024414062499850987,0.02917480468732193,0.05279541015592776,0.2625122070296477
Image_11.jpg,0.04290771484348811,0.030517578124813736,0.029235839843571556,0.029296874999821185,0.026123046874840558,0.02941894531232044,0.042358398437241464,0.08959960937445312,0.1420288085928831,0.08703613281196877,0.04034423828100376,0.030883789062311498,0.02606201171859093,0.02410888671860285,0.02502441406234726,0.029724121093568576,0.047302246093461287,0.22802734374860822
Image_109.jpg,0.05566406249966025,0.03656005859352685,0.02868652343732491,0.02319335937485844,0.01959228515613042,0.02459716796859987,0.031005859374810756,0.045593261718471716,0.04467773437472731,0.05792236328089647,0.03417968749979138,0.04382324218723252,0.026733398437336832,0.029052734374822677,0.03552246093728319,0.04150390624974668,0.09838867187439948,0.3233032226542767
Image_105.jpg,0.07696533203078024,0.05187988281218335,0.03485107421853728,0.025451660156094656,0.021301269531119986,0.024963378906097636,0.02819824218732789,0.033081054687298085,0.038146972656017165,0.029479980468570068,0.02191162109361626,0.018737792968635633,0.018798828124885262,0.023071289062359182,0.033386230468546226,0.049560546874697506,0.08190917968700007,0.38830566406012995
Image_102.jpg,0.0791015624995172,0.051208496093437444,0.03723144531227276,0.027160644531084223,0.025329589843595398,0.026794433593586457,0.027893066406079754,0.036193847656029086,0.04412841796848066,0.031005859374810756,0.02148437499986887,0.019836425781128927,0.019409179687381536,0.02142333984361924,0.03063964843731299,0.050109863280944154,0.08978271484320201,0.361267089841545
Image_111.jpg,0.050964355468438936,0.037048339843523875,0.03411865234354176,0.029296874999821185,0.026123046874840558,0.03173828124980629,0.04150390624974668,0.06970214843707456,0.10272216796812303,0.06677246093709245,0.03656005859352685,0.027404785156082734,0.021362304687369615,0.02075195312487334,0.02459716796859987,0.0339965820310425,0.059692382812135666,0.28564453124825656
